,CALI,DEPTH,DTC,GR,NPHI,RDEP,RHOB,SP,WELL
42221,18.655956268,871.81994629,152.84393311,77.504508972,,1.5610156059,2.0437982082,54.855792999,15/9-15
42222,18.464130402,871.97235107,152.82067871,74.753303528,,1.5420228243,2.0437750816,54.341587067,15/9-15
42223,18.272649765,872.12475586,153.01022339,72.565628052,,1.51902771,2.033664465,55.074485779,15/9-15
42224,18.264543533,872.27716064,153.88978577,72.438156128,,1.500022769,2.0223064423,54.434486389,15/9-15
42225,18.325735092,872.42950439,154.87187195,74.995895386,,1.481030345,2.0109989643,55.044055939,15/9-15
42226,18.446176529,872.58190918,154.8969574,76.810096741,,1.461032033,1.9968986511,55.183956146,15/9-15
42227,18.475971222,872.73431396,154.42791748,74.317008972,,1.4360400438,1.9813667536,55.075042725,15/9-15
42228,18.417024612,872.88671875,154.36352539,69.570610046,,1.4190272093,1.9715508223,55.18415451,15/9-15
42229,18.434316635,873.03912354,155.10752869,68.876098633,,1.4130096436,1.9719247818,55.575401306,15/9-15
42230,18.349126816,873.19152832,156.10917664,70.372596741,,1.4249807596,1.9736194611,56.575462341,15/9-15
42231,18.164575577,873.34393311,156.40942383,69.750999451,,1.4409743547,1.9707629681,57.731651306,15/9-15
42232,18.252542496,873.49633789,155.63256836,68.127601624,,1.4479887486,1.9787993431,59.35666275,15/9-15
42233,18.762147903,873.64874268,154.44856262,66.00340271,,1.4589823484,1.9997169971,61.010234833,15/9-15
42234,19.093431473,873.80114746,153.95570374,66.499397278,,1.5049446821,2.0097317696,56.605998993,15/9-15
42235,18.83360672,873.95355225,154.39830017,71.618843079,,1.5569375753,1.9979296923,56.605899811,15/9-15
42236,18.537582397,874.10595703,154.93818665,76.244445801,,1.5869640112,1.973819375,56.355724335,15/9-15
42237,18.41812706,874.25836182,154.71195984,79.309326172,,1.6049784422,1.9660836458,56.012275696,15/9-15
42238,18.076883316,874.4107666,153.0887146,79.125228882,,1.6189831495,1.9611766338,56.355297089,15/9-15
42239,17.608249664,874.56311035,150.7796936,79.873802185,,1.6219952106,1.9362295866,55.481113434,15/9-15
42240,17.215503693,874.71551514,149.80833435,82.121398926,,1.6319839954,1.9032586813,55.761749268,15/9-15
42241,16.973684311,874.86791992,150.54187012,73.513816833,,1.6359935999,1.8869923353,55.136100769,15/9-15
42242,17.044607162,875.02032471,151.19915771,70.879203796,,1.6270143986,1.9013783932,52.88848877,15/9-15
42243,17.321949005,875.17272949,150.53715515,70.001403809,,1.6190128326,1.9284440279,56.605415344,15/9-15
42244,17.515707016,875.32513428,149.08711243,79.048484802,,1.607019186,1.9519630671,55.15304184,15/9-15
42245,17.670701981,875.47753906,147.50079346,72.947814941,,1.5960175991,1.9642053843,55.262050629,15/9-15
42246,17.916391373,875.62994385,146.82698059,67.883110046,,1.5950015783,1.9600598812,55.386638641,15/9-15
42247,18.179109573,875.78234863,147.36244202,57.017421722,,1.592004776,1.9559977055,54.481243134,15/9-15
42248,18.211894989,875.93475342,147.58421326,63.991584778,,1.5840096474,1.9631522894,55.090744019,15/9-15
42249,17.952360153,876.0871582,146.89015198,66.31022644,,1.572014451,1.9822267294,54.450263977,15/9-15
42250,17.758323669,876.23956299,146.25993347,72.742263794,,1.5700024366,1.9952758551,55.105911255,15/9-15
42251,17.710227966,876.39196777,145.86746216,70.191078186,,1.5799880028,1.9933651686,54.996902466,15/9-15
42252,17.661563873,876.54437256,145.19203186,69.625679016,,1.5999759436,1.9879629612,54.872688293,15/9-15
42253,17.64503479,876.69671631,144.16978455,69.874603271,,1.6209664345,1.9907778502,55.731388092,15/9-15
42254,17.722297668,876.84912109,142.80259705,75.116592407,,1.6389712095,2.0022842884,56.700813293,15/9-15
42255,17.894424438,877.00152588,140.77278137,71.443908691,,1.657969594,2.0143594742,58.730949402,15/9-15
42256,18.089611053,877.15393066,138.9172821,68.379905701,,1.6739743948,2.0200538635,58.605136871,15/9-15
42257,18.244703293,877.30633545,138.47558594,62.572311401,,1.6829855442,2.0247836113,56.450149536,15/9-15
42258,18.318006516,877.45874023,139.28062439,72.608879089,,1.6879919767,2.032613039,56.824661255,15/9-15
42259,18.28237915,877.61114502,140.31044006,71.501800537,,1.6909952164,2.0417423248,55.981147766,15/9-15
42260,18.152362823,877.7635498,140.56292725,78.926086426,,1.6919984818,2.0451583862,56.355998993,15/9-15
42261,18.061946869,877.91595459,139.89581299,74.631912231,,1.6890047789,2.0400114059,56.35585022,15/9-15
42262,18.123483658,878.06835938,138.57780457,81.991134644,,1.6800107956,2.0414934158,55.980899811,15/9-15
42263,18.203170776,878.22076416,137.1018219,83.997596741,,1.664019227,2.0539283752,55.728382111,15/9-15
42264,18.242967606,878.37316895,136.23419189,84.812026978,,1.6450227499,2.0676696301,52.468315125,15/9-15
42265,18.321903229,878.52557373,136.14567566,78.882133484,,1.6280204058,2.0751075745,55.356113434,15/9-15
42266,18.382932663,878.67791748,137.04881287,73.009414673,,1.6150208712,2.0722830296,55.45022583,15/9-15
42267,18.350576401,878.83032227,138.54676819,75.371192932,,1.6080112457,2.0652542114,55.732299805,15/9-15
42268,18.246322632,878.98272705,139.9805603,79.057098389,,1.5990144014,2.0572941303,57.355422974,15/9-15
42269,18.099370956,879.13513184,140.81738281,81.434196472,,1.5920112133,2.0613234043,56.636199951,15/9-15
42270,18.149065018,879.28753662,140.42776489,76.632713318,,1.5910015106,2.0827488899,55.636901855,15/9-15
42271,18.588235855,879.43994141,139.08596802,71.820709229,,1.5900015831,2.1099734306,55.511825562,15/9-15
42272,19.090450287,879.59234619,137.47583008,67.070610046,,1.5939935446,2.1269373894,55.294597626,15/9-15
42273,19.406629562,879.74475098,136.20574951,74.675788879,,1.5949984789,2.1287801266,56.043647766,15/9-15
42274,19.641578674,879.89715576,136.16921997,75.124298096,,1.5950000286,2.1281542778,55.607501984,15/9-15
42275,19.718084335,880.04956055,137.24557495,78.37109375,,1.617972374,2.1306405067,56.856147766,15/9-15
42276,19.58257103,880.20196533,138.71051025,71.8828125,,1.6489628553,2.1288557053,56.980998993,15/9-15
42277,19.629501343,880.35437012,139.61528015,77.306472778,,1.671972394,2.1196622849,56.982051849,15/9-15
42278,19.880350113,880.5067749,139.63560486,78.997970581,,1.6720000505,2.1110858917,57.853481293,15/9-15
42279,19.950721741,880.65917969,138.56936646,78.813224792,,1.6580168009,2.1115341187,55.764404297,15/9-15
42280,19.874088287,880.81152344,136.296875,73.321815491,,1.6450208426,2.1249608994,57.76210022,15/9-15
42281,20.043140411,880.96392822,134.66416931,70.254905701,,1.6360144615,2.1425836086,57.887176514,15/9-15
42282,20.284360886,881.11633301,134.99746704,67.629203796,,1.6320064068,2.1549901962,58.105224609,15/9-15
42283,20.357692719,881.26873779,137.46430969,72.555091858,,1.6389888525,2.1563365459,57.136299133,15/9-15
42284,20.460258484,881.42114258,140.84500122,72.87449646,,1.6529775858,2.1427021027,56.262302399,15/9-15
42285,20.368463516,881.57354736,143.14350891,77.929893494,,1.6709711552,2.1189770699,56.63710022,15/9-15
42286,19.819095612,881.72595215,142.70335388,73.756706238,,1.6799855232,2.0993709564,56.761474609,15/9-15
42287,19.250741959,881.87835693,140.4282074,69.944107056,,1.6819968224,2.0987708569,56.106098175,15/9-15
42288,19.081188202,882.03076172,137.9440918,62.5119133,,1.7019679546,2.1138119698,56.229797363,15/9-15
42289,19.035697937,882.1831665,136.46263123,62.000602722,,1.740953207,2.1293430328,55.231487274,15/9-15
42290,18.874082565,882.33557129,134.70213318,65.184173584,,1.7969328165,2.1436467171,55.636852264,15/9-15
42291,18.666460037,882.48797607,131.80305481,67.684997559,,1.8489375114,2.1609036922,55.510932922,15/9-15
42292,18.576366425,882.64038086,129.176651,63.723770142,,1.8480012417,2.1763482094,54.622600555,15/9-15
42293,18.56202507,882.79278564,127.09712982,58.911781311,,1.7980600595,2.1846408844,55.121082306,15/9-15
42294,18.379127502,882.94512939,125.80971527,54.81955719,,1.6941666603,2.1841173172,54.35628891,15/9-15
42295,18.20425415,883.09753418,127.65476227,56.060997009,,1.5452386141,2.1815946102,54.715988159,15/9-15
42296,18.020875931,883.24993896,133.53559875,56.000099182,,1.4132114649,2.1722724438,54.699726105,15/9-15
42297,17.697969437,883.40234375,142.07008362,54.845851898,,1.3041746616,2.1425042152,54.356998444,15/9-15
42298,17.587312698,883.55474854,149.48168945,49.07226181,,1.2011649609,2.0998828411,55.60541153,15/9-15
42299,17.751493454,883.70715332,153.21348572,42.074214935,,1.1251217127,2.0646662712,54.87399292,15/9-15
42300,17.917524338,883.85955811,153.938797,39.223556519,,1.0680912733,2.0507278442,57.356075287,15/9-15
42301,18.131614685,884.01196289,153.57757568,36.941654205,,1.0360512733,2.0509037971,57.447597504,15/9-15
42302,18.490867615,884.16436768,153.69960022,38.497497559,,1.0469824076,2.0368964672,55.451351166,15/9-15
42303,18.817249298,884.31677246,154.80506897,42.308418274,,1.0879508257,2.0090417862,56.574512482,15/9-15
42304,19.058801651,884.46917725,155.8457489,58.418624878,,1.1529219151,1.9824069738,56.170387268,15/9-15
42305,19.028532028,884.62158203,155.78439331,65.928993225,,1.2468870878,1.9803872108,57.324401855,15/9-15
42306,18.628616333,884.77398682,155.59249878,71.243614197,,1.3518738747,2.0021212101,56.824699402,15/9-15
42307,18.444478989,884.92633057,156.12875366,69.316108704,,1.4628221989,2.0264017582,56.575176239,15/9-15
42308,18.765632629,885.07873535,156.63606262,70.373298645,,1.5768173933,2.0382528305,56.792621613,15/9-15
42309,19.287296295,885.23114014,156.83091736,69.813903809,,1.6618638039,2.033018589,55.074287415,15/9-15
42310,19.326667786,885.38354492,156.5607605,72.495697021,,1.7059295177,2.0223536491,54.185489655,15/9-15
42311,18.803794861,885.53594971,155.6416626,77.05569458,,1.7209758759,2.0239953995,56.042907715,15/9-15
42312,18.545597076,885.68835449,155.04937744,78.123298645,,1.7170064449,2.0382013321,54.684711456,15/9-15
42313,18.409656525,885.84075928,154.83277893,73.5703125,,1.7040208578,2.0307087898,55.57460022,15/9-15
42314,18.02611351,885.99316406,154.48010254,67.010513306,,1.6970112324,1.9998537302,55.075275421,15/9-15
42315,17.626871109,886.14556885,154.47790527,69.808494568,,1.6920080185,1.9743442535,55.419147491,15/9-15
42316,17.40571785,886.29797363,155.16218567,69.000976563,,1.6929987669,1.9837863445,55.544300079,15/9-15
42317,17.286020279,886.45037842,155.63381958,71.62184906,,1.6900036335,2.0153427124,55.795085907,15/9-15
42318,17.246709824,886.6027832,155.35481262,70.251655579,,1.6900000572,2.0456511974,56.699401855,15/9-15
42319,17.283075333,886.75518799,154.8326416,67.191680908,,1.6880023479,2.0683860779,56.202892303,15/9-15
42320,17.311555862,886.90759277,154.59938049,66.500823975,,1.6760144234,2.0814940929,58.605735779,15/9-15
42321,17.40435791,887.05993652,154.73074341,65.065307617,,1.6809920073,2.0794115067,58.3879776,15/9-15
42322,17.600889206,887.21234131,155.29519653,68.307800293,,1.6919823885,2.0607438087,59.606800079,15/9-15
42323,17.832731247,887.36474609,155.54702759,72.181793213,,1.6989887953,2.0355138779,60.603397369,15/9-15
42324,18.063379288,887.51715088,154.90760803,74.683998108,,1.6960047483,2.0140373707,57.35597229,15/9-15
42325,18.23572731,887.66955566,154.08650208,73.939201355,,1.6790271997,1.9980708361,57.323623657,15/9-15
42326,18.176778793,887.82196045,154.03125,75.685203552,,1.6410609484,1.9828164577,55.605998993,15/9-15
42327,17.780509949,887.97436523,154.05703735,69.822418213,,1.606055975,1.9593487978,55.607627869,15/9-15
42328,17.243612289,888.12677002,153.83917236,71.061004639,,1.5900256634,1.9397622347,57.636062622,15/9-15
42329,17.216976166,888.2791748,154.01263428,64.823013306,,1.5810143948,1.9339385033,56.856449127,15/9-15
42330,17.922725677,888.43157959,154.11074829,64.313606262,,1.5879915953,1.9576995373,57.230548859,15/9-15
42331,18.571784973,888.58398438,154.11535645,59.474822998,,1.6109722853,1.984123826,56.855998993,15/9-15
42332,18.828676224,888.73638916,154.27391052,58.93863678,,1.6339722872,1.9719133377,56.856712341,15/9-15
42333,19.035230637,888.88879395,153.71548462,59.56224823,,1.6499807835,1.9373477697,57.448684692,15/9-15
42334,19.180372238,889.0411377,151.33805847,67.865013123,,1.6649819613,1.9144377708,56.356822968,15/9-15
42335,19.002891541,889.19354248,149.73971558,68.998649597,,1.6879723072,1.9230930805,57.386974335,15/9-15
42336,18.682325363,889.34594727,149.97213745,71.62184906,,1.7289507389,1.9379742146,57.355197906,15/9-15
42337,18.670064926,889.49835205,150.47409058,67.380104065,,1.7869302034,1.941224575,56.356323242,15/9-15
42338,18.985544205,889.65075684,150.59825134,65.502250671,,1.8459290266,1.9591987133,56.76140213,15/9-15
42339,19.228580475,889.80316162,149.63139343,66.312026978,,1.8909459114,2.0084166527,56.012401581,15/9-15
42340,19.21320343,889.95556641,147.28903198,67.748847961,,1.905987978,2.0709238052,56.511676788,15/9-15
42341,18.879598618,890.10797119,144.40066528,67.063552856,,1.9069991112,2.1165602207,56.10559845,15/9-15
42342,18.461000443,890.26037598,143.24383545,67.499649048,,1.8940104246,2.1269695759,55.607200623,15/9-15
42343,18.218923569,890.41278076,143.72207642,73.433250427,,1.8740159273,2.0986337662,56.606147766,15/9-15
42344,17.956409454,890.56518555,143.28700256,75.373451233,,1.8590120077,2.0296025276,56.733665466,15/9-15
42345,17.59463501,890.71759033,142.83644104,77.498298645,,1.8510063887,1.9634754658,58.948348999,15/9-15
42346,17.340997696,890.86999512,142.88002014,72.816757202,,1.8360120058,1.9414505959,57.572597504,15/9-15
42347,17.34180069,891.0223999,143.4446106,70.876548767,,1.8130184412,1.9609341621,55.578754425,15/9-15
42348,17.526367188,891.17474365,143.54187012,70.001052856,,1.7730480433,1.9994204044,58.699676514,15/9-15
42349,17.677722931,891.32714844,142.90519714,67.37815094,,1.7270553112,2.0086970329,58.294124603,15/9-15
42350,17.734592438,891.47955322,141.34883118,69.871994019,,1.6630768776,2.0024614334,58.450027466,15/9-15
42351,17.8221035,891.63195801,139.32142639,62.91437149,,1.5701117516,1.9786442518,58.480175018,15/9-15
42352,17.95050621,891.78436279,137.79414368,56.632545471,,1.4561369419,1.9831134081,57.449501038,15/9-15
42353,17.962560654,891.93676758,137.46279907,51.100646973,,1.3371429443,2.0060040951,56.823497772,15/9-15
42354,17.815805435,892.08917236,138.3600769,43.381183624,,1.2310848236,2.0332942009,54.949886322,15/9-15
42355,17.524827957,892.24157715,139.48968506,41.4075737,,1.137075305,2.0428164005,54.808509827,15/9-15
42356,17.242208481,892.39398193,140.31439209,34.224758148,,1.0550656319,2.0333857536,54.198928833,15/9-15
42357,17.142190933,892.54638672,140.86909485,34.812522888,,0.9820584655,2.0322861671,53.30991745,15/9-15
42358,17.140508652,892.6987915,141.23599243,32.84557724,,0.9260448813,2.0339667797,54.07396698,15/9-15
42359,17.141000748,892.85107422,141.71368408,37.367740631,,0.8950496316,2.0349681377,53.215892792,15/9-15
42360,17.141000748,893.003479,142.04864502,39.840045929,,0.8780272603,2.0305006504,52.949943542,15/9-15
42361,17.141000748,893.15588379,142.22146606,39.813049316,,0.8700128198,2.0233092308,52.808990479,15/9-15
42362,17.139278412,893.30828857,142.4236145,39.281848907,,0.8670048118,2.0199949741,52.79429245,15/9-15
42363,17.131040573,893.46069336,142.56134033,36.816951752,,0.8669999838,2.0260522366,53.527851105,15/9-15
42364,17.117938995,893.61309814,142.61308289,37.467952728,,0.866001606,2.0396845341,53.153358459,15/9-15
42365,17.106761932,893.76550293,142.49494934,34.161304474,,0.8699935675,2.049598217,54.044094086,15/9-15
42366,17.102888107,893.91790771,141.92004395,33.531997681,,0.8709983826,2.0477797985,54.278606415,15/9-15
42367,17.115224838,894.0703125,141.26292419,32.252052307,,0.8709999919,2.036096096,55.794685364,15/9-15
42368,17.140296936,894.22271729,141.00561523,32.280960083,,0.8739964366,2.0189397335,57.510944366,15/9-15
42369,17.161855698,894.37512207,141.52183533,35.402244568,,0.8740000129,2.0034182072,54.871212006,15/9-15
42370,17.167325974,894.52752686,142.40921021,33.377441406,,0.8749988079,1.9958924055,53.884773254,15/9-15
42371,17.161684036,894.67993164,142.82975769,32.656860352,,0.875,2.0037698746,51.107715607,15/9-15
42372,17.163431168,894.83227539,143.04670715,28.803182602,,0.8710064292,2.0220332146,53.247550964,15/9-15
42373,17.182689667,894.98468018,143.12005615,28.874874115,,0.8670064211,2.0310487747,54.621807098,15/9-15
42374,17.211103439,895.13708496,142.84898376,25.053133011,,0.8640048504,2.033251524,54.13690567,15/9-15
42375,17.232782364,895.28948975,142.72918701,26.435771942,,0.8620032072,2.0359344482,53.902587891,15/9-15
42376,17.247011185,895.44189453,142.78349304,27.7948246,,0.8590048552,2.0399298668,52.872108459,15/9-15
42377,17.264692307,895.59429932,142.79232788,30.433769226,,0.8580015898,2.0388212204,53.137207031,15/9-15
42378,17.289077759,895.7467041,143.0071106,32.371898651,,0.8579999804,2.0345849991,53.652801514,15/9-15
42379,17.303890228,895.89910889,143.11665344,29.130207062,,0.8579999804,2.0381691456,53.153358459,15/9-15
42380,17.301696777,896.05151367,142.93101501,27.112228394,,0.8579999804,2.0463886261,54.043804169,15/9-15
42381,17.295276642,896.20391846,142.80540466,25.14336586,,0.8570011854,2.0455236435,53.558742523,15/9-15
42382,17.282077789,896.35632324,142.70588684,26.40447998,,0.8569999933,2.0375552177,52.919055939,15/9-15
42383,17.261861801,896.50872803,142.58415222,30.932554245,,0.8569999933,2.0325973034,53.058486938,15/9-15
42384,17.251226425,896.66113281,142.66778564,29.049272537,,0.8550024033,2.0353152752,52.419612885,15/9-15
42385,17.25,896.8135376,142.78068542,27.767539978,,0.8550000191,2.040712595,53.183712006,15/9-15
42386,17.25,896.96588135,142.70687866,28.514799118,,0.8550000191,2.0398526192,52.825042725,15/9-15
42387,17.249757767,897.11828613,142.93417358,32.244018555,,0.8550000191,2.0363538265,52.934410095,15/9-15
42388,17.246046066,897.27069092,143.24165344,34.901744843,,0.8540015817,2.0342900753,53.966205597,15/9-15
42389,17.238698959,897.4230957,143.26434326,33.502250671,,0.8549984097,2.0372591019,54.481788635,15/9-15
